Site_ID,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Ecoregion_Name,Country_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency
2993,26.5103611111111,34.0719444444444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,238.61,2.0,0.037847739,47.808794
2994,26.7506388888889,34.0884722222222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,9415.35,2.0,0.0407,47.816412
2995,26.8431111111111,34.0031944444444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,407.76,2.0,0.0373,47.840499
2996,27.1393333333333,33.9546111111111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,3613.13,1.0,0.0394,47.860563
2997,27.2144444444444,33.9533333333333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,762.75,0.0,0.0386,47.869134
2998,27.2670555555556,33.8877777777778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,1636.11,0.0,0.0424,47.87484
2999,27.29475,33.8307222222222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,3856.15,1.0,0.047,47.889979
3000,27.7276111111111,34.25775,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,81.19,1.0,0.035362896,47.881851
3001,27.7887777777778,33.8690277777778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,14422.16,0.0,0.0603,47.920227
3002,27.7939444444444,34.2611666666667,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,153.67,2.0,0.0371,47.890439
3003,27.8480833333333,34.3009444444444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,125.97,1.0,0.0341,47.896155
3004,27.9634444444444,34.4159166666667,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,131.52,1.0,0.025,47.904715
3005,27.9638888888889,34.4141111111111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,34.5,1.0,0.025,47.904715
3006,27.9718611111111,34.4260555555555,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,149.03,1.0,0.0298,47.904715
3007,27.9844444444444,34.4521388888889,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,1951.26,1.0,0.0298,47.904715
3008,28.0059722222222,34.4736944444444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,2209.17,0.0,0.062,47.913259
3009,28.3531944444444,34.4351388888889,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,148.94,0.0,0.0424,47.938794
3010,28.3744166666667,34.4461111111111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,117.73,0.0,0.0424,47.938794
3011,28.4207777777778,34.4573611111111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,111.93,0.0,0.0616,47.944448
3012,28.4270833333333,34.4561111111111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,15.17,0.0,0.0616,47.944448
3013,28.4351666666667,34.4556111111111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,76.87,0.0,0.0616,47.944448
3014,28.4358611111111,34.4335555555556,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,92.39,0.0,0.0616,47.944448
3015,28.4370277777778,34.4593333333333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,79.08,0.0,0.0368,47.944448
3016,28.4409444444444,34.4651111111111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,78.12,0.0,0.0368,47.944448
3017,28.4773055555556,34.5116944444444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,20.21,0.0,0.039480884,47.92986
3018,28.4785,34.5138333333333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,93.49,0.0,0.039480884,47.92986
3019,28.4833333333333,34.5166666666667,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,213.36,0.0,0.039480884,47.92986
3020,28.4931111111111,34.517,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,85.64,0.0,0.039480884,47.92986
3021,28.4985277777778,34.5197777777778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,19.38,0.0,0.039480884,47.92986
3022,28.4994444444444,34.5214722222222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,82.49,0.0,0.039480884,47.92986
3023,28.5051111111111,34.5202222222222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,95.81,0.0,0.0432,47.938383
3024,28.54225,34.5162777777778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,115.99,0.0,0.035301361,47.938383
3025,28.5521111111111,34.5186111111111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,32.21,0.0,0.035301361,47.938383
3026,28.5521111111111,34.5187777777778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,34.15,0.0,0.035301361,47.938383
3027,28.5528888888889,34.5192777777778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,21.49,0.0,0.035301361,47.938383
3028,28.5543055555556,34.5203055555556,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,22.02,0.0,0.035301361,47.938383
3029,28.5548333333333,34.521,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,125.35,0.0,0.035301361,47.938383
3030,28.5563888888889,34.5216111111111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,150.86,0.0,0.035301361,47.938383
3031,28.5574722222222,34.5238888888889,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,31.89,0.0,0.035301361,47.938383
3032,28.5727222222222,34.5368611111111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,84.68,0.0,0.035301361,47.938383
3033,28.5730277777778,34.5380833333333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,33.36,0.0,0.035301361,47.938383
3034,28.6148333333333,34.5598888888889,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,60.54,0.0,0.0351,47.946891
3035,28.9200277777778,34.86525,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,479.97,0.0,0.0,47.960809
3036,29.12775,34.0680555555556,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,233.83,0.0,,48.031694
3037,15.5826166666667,39.76055,Red Sea,Western Indo-Pacific,South Red Sea,Eritrea,311.78,0.0,0.0,46.065521
3038,15.7907333333333,39.76215,Red Sea,Western Indo-Pacific,South Red Sea,Eritrea,466.42,0.0,0.0,46.0942
3039,15.8,39.4487,Red Sea,Western Indo-Pacific,South Red Sea,Eritrea,837.7,1.0,0.309199154,46.120418
3040,15.6224,39.4841,Red Sea,Western Indo-Pacific,South Red Sea,Eritrea,478.5,1.0,0.319562495,46.100065
3041,15.6333,39.6667,Red Sea,Western Indo-Pacific,South Red Sea,Eritrea,12168.45,0.0,0.0,46.07372
3042,5.25752777777778,162.997222222222,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,204.06,2.0,0.0302,52.043869
3043,5.26536111111111,162.997138888889,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,142.96,2.0,0.0302,52.043869
3044,5.26869444444444,162.974444444444,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,119.84,2.0,0.0,52.043869
3045,5.26877777777778,162.903222222222,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,1205.03,2.0,0.0247,52.043869
3046,5.27033333333333,162.967777777778,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,519.87,2.0,0.0,52.043869
3047,5.27169444444444,162.916983333333,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,250.14,2.0,0.0,52.043869
3048,5.27263888888889,162.902,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,1070.85,2.0,0.0,52.043869
3049,5.28322222222222,162.934944444444,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,136.37,2.0,0.0296,52.043869
3050,5.28561111111111,162.02925,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,96675.28,2.0,0.0237,50.015252
3051,5.29577777777778,162.897888888889,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,184.75,2.0,0.0222,52.043869
3052,5.31111111111111,162.900361111111,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,897.89,2.0,0.0222,52.043869
3053,5.31997222222222,162.923361111111,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,690.32,2.0,0.0239,52.043869
3054,5.33916666666667,163.034305555556,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,747.48,2.0,0.028,51.965099
3055,5.34497222222222,162.950361111111,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,781.63,0.0,0.0295,51.965099
3056,5.35325,162.947138888889,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,1517.3,2.0,0.0295,51.965099
3057,5.36525,163.025888888889,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,195.45,2.0,0.0281,51.965099
3058,5.3655,162.971055555556,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,365.7,2.0,0.056533333,51.965099
3059,5.36955555555556,162.978388888889,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,485.7,2.0,0.056533333,51.965099
3060,5.37519444444444,162.009861111111,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,98814.66,2.0,0.024,49.71682
3061,9.54005555555556,138.204888888889,Pacific,Central Indo-Pacific,"Yap Islands, Micronesia",Federated States of Micronesia,1612.96,2.0,0.0,52.498316
3062,9.609,138.188388888889,Pacific,Central Indo-Pacific,"Yap Islands, Micronesia",Federated States of Micronesia,1115.36,2.0,0.0,52.79736
3063,9.5167,138.1667,Pacific,Central Indo-Pacific,"Yap Islands, Micronesia",Federated States of Micronesia,248.28,0.0,0.024965338,52.498316
3064,8.6072,150.3893,Pacific,Central Indo-Pacific,"Caroline Islands, Micronesia",Federated States of Micronesia,765.4,2.0,0.042436246,48.746028
3065,5.25752777777778,163.013888888889,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,777.97,2.0,0.0232,52.043869
3066,5.26522222222222,162.980527777778,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,124.05,2.0,0.0302,52.043869
3067,5.26641666666667,162.935194444444,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,217.6,2.0,0.0296,52.043869
3068,5.28944444444444,162.902277777778,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,149.44,2.0,0.0247,52.043869
3069,5.31136111111111,163.037638888889,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,344.91,2.0,0.025,52.043869
3070,5.31477777777778,163.03775,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,266.98,2.0,0.025,52.043869
3071,5.33197222222222,163.038944444444,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,623.21,2.0,0.025,52.043869
3072,5.34188888888889,163.029722222222,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,923.2,2.0,0.028208837,51.965099
3073,5.34280555555556,162.946277777778,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,111.76,2.0,0.0295,51.965099
3074,5.35619444444444,163.023722222222,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,281.28,2.0,0.028,51.965099
3075,5.36552777777778,162.970805555556,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,436.22,2.0,0.056533333,51.965099
3076,5.37513888888889,163.010027777778,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,670.56,2.0,0.026,51.965099
3077,5.37519444444444,162.008805555556,Pacific,Central Indo-Pacific,"Pohnpei and Kosrae, Micronesia",Federated States of Micronesia,99294.93,2.0,0.024,49.71682
3078,7.36,151.92,Pacific,Central Indo-Pacific,"Caroline Islands, Micronesia",Federated States of Micronesia,358.11,0.0,0.048,47.954398
3079,7.95,151.95,Pacific,Central Indo-Pacific,"Caroline Islands, Micronesia",Federated States of Micronesia,51904.73,2.0,0.0232,51.148269
3080,-17.11,179.06,Pacific,Central Indo-Pacific,Fiji,Fiji,3462.71,2.0,0.056076493,38.543021
3081,-18.16,178.4,Pacific,Central Indo-Pacific,Fiji,Fiji,2508.97,2.0,0.0729,55.636439
3082,-17.58,178.94,Pacific,Central Indo-Pacific,Fiji,Fiji,5073.86,0.0,0.052,32.511126
3083,-17.56,177.31,Pacific,Central Indo-Pacific,Fiji,Fiji,7090.3,0.0,0.0686,19.859834
3084,-17.134,178.273,Pacific,Central Indo-Pacific,Fiji,Fiji,16909.96,2.0,0.0425,42.655521
3085,-19.0501,178.2801,Pacific,Central Indo-Pacific,Fiji,Fiji,3771.87,2.0,0.0574,57.970897
3086,-18.159,178.399,Pacific,Central Indo-Pacific,Fiji,Fiji,2585.0,2.0,0.0729,55.636439
3087,-16.8383,178.2842,Pacific,Central Indo-Pacific,Fiji,Fiji,219.15,0.0,0.0555,43.94858
3088,-18.371,177.981,Pacific,Central Indo-Pacific,Fiji,Fiji,1076.78,0.0,0.061,56.959975
3089,-18.1338,179.3226,Pacific,Central Indo-Pacific,Fiji,Fiji,2144.45,0.0,0.0375,44.254769
3090,-17.3,178.5,Pacific,Central Indo-Pacific,Fiji,Fiji,3866.56,0.0,0.050937682,38.733416
3091,-17.3,178.6,Pacific,Central Indo-Pacific,Fiji,Fiji,14223.22,0.0,0.055,38.733416
3092,-17.1114,179.101,Pacific,Central Indo-Pacific,Fiji,Fiji,37.34,0.0,0.0558,38.543021
3093,-19.195,179.741666666667,Pacific,Central Indo-Pacific,Fiji,Fiji,483.11,0.0,0.0,46.353635
3094,-19.1630555555556,179.731944444444,Pacific,Central Indo-Pacific,Fiji,Fiji,1036.75,0.0,0.0,46.233881
3095,-19.1616666666667,179.738055555556,Pacific,Central Indo-Pacific,Fiji,Fiji,335.61,0.0,0.0,46.233881
3096,-18.9933333333333,-178.838333333333,Pacific,Central Indo-Pacific,Fiji,Fiji,10177.86,2.0,0.0,66.039013
3097,-18.3801666666667,178.1985,Pacific,Central Indo-Pacific,Fiji,Fiji,3184.46,2.0,0.0,53.261325
3098,-18.285,-178.736666666667,Pacific,Central Indo-Pacific,Fiji,Fiji,5230.87,0.0,0.0,46.83453
3099,-18.2683333333333,-178.806666666667,Pacific,Central Indo-Pacific,Fiji,Fiji,1248.33,2.0,0.0,47.82484
3100,-18.1888888888889,178.368055555556,Pacific,Central Indo-Pacific,Fiji,Fiji,5220.38,2.0,0.0,53.709309
3101,-18.1801666666667,178.477833333333,Pacific,Central Indo-Pacific,Fiji,Fiji,3850.36,0.0,0.0,53.709309
3102,-18.1596666666667,178.399666666667,Pacific,Central Indo-Pacific,Fiji,Fiji,2533.52,2.0,0.0729,55.636439
3103,-18.1592777777778,177.430111111111,Pacific,Central Indo-Pacific,Fiji,Fiji,768.39,2.0,0.0,55.177613
3104,-18.1466666666667,178.363166666667,Pacific,Central Indo-Pacific,Fiji,Fiji,632.21,0.0,0.0,55.636439
3105,-18.1411666666667,177.416,Pacific,Central Indo-Pacific,Fiji,Fiji,287.99,0.0,0.0,57.2968
3106,-17.9785555555556,179.225083333333,Pacific,Central Indo-Pacific,Fiji,Fiji,2343.09,0.0,0.0428,42.613601
3107,-17.8018055555556,177.204277777778,Pacific,Central Indo-Pacific,Fiji,Fiji,2376.74,0.0,0.0,50.727764
3108,-17.7380555555556,176.863611111111,Pacific,Central Indo-Pacific,Fiji,Fiji,22494.83,2.0,0.0,48.951912
3109,-17.7375,177.138,Pacific,Central Indo-Pacific,Fiji,Fiji,7.53,0.0,0.0,40.579608
3110,-17.7366666666667,176.859444444444,Pacific,Central Indo-Pacific,Fiji,Fiji,22817.57,2.0,0.0,48.951912
3111,-17.7313888888889,176.873055555556,Pacific,Central Indo-Pacific,Fiji,Fiji,21330.18,2.0,0.0,48.951912
3112,-17.7297222222222,176.870555555556,Pacific,Central Indo-Pacific,Fiji,Fiji,21411.1,2.0,0.0,48.951912
3113,-17.7276666666667,177.108833333333,Pacific,Central Indo-Pacific,Fiji,Fiji,2026.48,2.0,0.0,40.579608
3114,-17.6566666666667,177.138833333333,Pacific,Central Indo-Pacific,Fiji,Fiji,3268.87,0.0,0.0,44.720811
3115,-17.6556111111111,177.252583333333,Pacific,Central Indo-Pacific,Fiji,Fiji,192.35,0.0,0.0,41.903129
3116,-17.6508333333333,177.251,Pacific,Central Indo-Pacific,Fiji,Fiji,470.79,0.0,0.0,41.903129
3117,-17.6508333333333,177.251166666667,Pacific,Central Indo-Pacific,Fiji,Fiji,40.13,0.0,0.0,41.903129
3118,-17.6,177.25,Pacific,Central Indo-Pacific,Fiji,Fiji,6005.09,0.0,0.0,41.903129
3119,-17.5836666666667,177.3385,Pacific,Central Indo-Pacific,Fiji,Fiji,3440.85,0.0,0.0,41.903129
3120,-17.5698333333333,177.081888888889,Pacific,Central Indo-Pacific,Fiji,Fiji,867.01,0.0,0.04,60.74438
3121,-17.5236666666667,177.354,Pacific,Central Indo-Pacific,Fiji,Fiji,8919.88,0.0,0.0,19.859834
3122,-17.4398333333333,177.380166666667,Pacific,Central Indo-Pacific,Fiji,Fiji,12953.47,0.0,0.0,25.942122
3123,-17.304,178.447833333333,Pacific,Central Indo-Pacific,Fiji,Fiji,2292.86,0.0,0.0,40.657724
3124,-17.2838333333333,178.457333333333,Pacific,Central Indo-Pacific,Fiji,Fiji,3565.47,0.0,0.0,40.657724
3125,-17.283,178.471166666667,Pacific,Central Indo-Pacific,Fiji,Fiji,3485.96,0.0,0.0,40.657724
3126,-17.282,178.462333333333,Pacific,Central Indo-Pacific,Fiji,Fiji,3589.5,0.0,0.0,40.657724
3127,-17.281,178.458333333333,Pacific,Central Indo-Pacific,Fiji,Fiji,3780.96,0.0,0.0,40.657724
3128,-17.2796666666667,178.461166666667,Pacific,Central Indo-Pacific,Fiji,Fiji,3853.96,0.0,0.0,40.657724
3129,-16.9861111111111,179.874444444444,Pacific,Central Indo-Pacific,Fiji,Fiji,2294.12,2.0,0.0,52.354837
3130,-16.9369722222222,177.283,Pacific,Central Indo-Pacific,Fiji,Fiji,5064.08,2.0,0.0,47.599314
3131,-16.8523333333333,178.319666666667,Pacific,Central Indo-Pacific,Fiji,Fiji,1856.25,0.0,0.0,43.94858
3132,-16.8408611111111,178.298083333333,Pacific,Central Indo-Pacific,Fiji,Fiji,999.49,0.0,0.0582,43.94858
3133,-16.8396944444444,178.311055555556,Pacific,Central Indo-Pacific,Fiji,Fiji,286.87,0.0,0.0582,43.94858
3134,-16.8391111111111,178.273888888889,Pacific,Central Indo-Pacific,Fiji,Fiji,313.57,0.0,0.0555,43.94858
3135,-16.8385,178.305083333333,Pacific,Central Indo-Pacific,Fiji,Fiji,661.4,0.0,0.0582,43.94858
3136,-16.8361111111111,179.281388888889,Pacific,Central Indo-Pacific,Fiji,Fiji,1220.6,2.0,0.0,40.002971
3137,-16.8350833333333,178.327777777778,Pacific,Central Indo-Pacific,Fiji,Fiji,260.3,0.0,0.0582,43.94858
3138,-16.8338333333333,179.281388888889,Pacific,Central Indo-Pacific,Fiji,Fiji,985.79,2.0,0.0,40.002971
3139,-16.8336111111111,179.280277777778,Pacific,Central Indo-Pacific,Fiji,Fiji,1014.3,2.0,0.0,40.002971
3140,-16.8336111111111,179.2825,Pacific,Central Indo-Pacific,Fiji,Fiji,920.82,2.0,0.0,40.002971
3141,-16.8335,179.265,Pacific,Central Indo-Pacific,Fiji,Fiji,2227.71,2.0,0.045167513,40.002971
3142,-16.833,179.280277777778,Pacific,Central Indo-Pacific,Fiji,Fiji,939.8,2.0,0.0,41.400476
3143,-16.833,179.2825,Pacific,Central Indo-Pacific,Fiji,Fiji,858.74,2.0,0.0,41.400476
3144,-16.8327777777778,179.280277777778,Pacific,Central Indo-Pacific,Fiji,Fiji,917.71,2.0,0.0,41.400476
3145,-16.8291388888889,178.274,Pacific,Central Indo-Pacific,Fiji,Fiji,88.13,0.0,0.0497,45.117132
3146,-16.829,178.3145,Pacific,Central Indo-Pacific,Fiji,Fiji,182.85,0.0,0.0,45.117132
3147,-16.8256666666667,179.268833333333,Pacific,Central Indo-Pacific,Fiji,Fiji,1611.52,0.0,0.0,41.400476
3148,-16.81525,179.241777777778,Pacific,Central Indo-Pacific,Fiji,Fiji,4652.22,0.0,0.055,41.400476
3149,-16.8123333333333,179.286833333333,Pacific,Central Indo-Pacific,Fiji,Fiji,76.78,0.0,0.256020635,41.400476
3150,-16.8121666666667,179.286833333333,Pacific,Central Indo-Pacific,Fiji,Fiji,94.71,0.0,0.256020635,41.400476
3151,-16.8073888888889,178.275611111111,Pacific,Central Indo-Pacific,Fiji,Fiji,131.05,0.0,0.0497,45.117132
3152,-16.8001166666667,178.324888888889,Pacific,Central Indo-Pacific,Fiji,Fiji,159.16,0.0,0.052,45.117132
3153,-16.7981666666667,179.906833333333,Pacific,Central Indo-Pacific,Fiji,Fiji,2857.18,2.0,0.0,46.245505
3154,-16.7965833333333,178.308611111111,Pacific,Central Indo-Pacific,Fiji,Fiji,174.98,0.0,0.052,45.117132
3155,-16.7940277777778,178.293888888889,Pacific,Central Indo-Pacific,Fiji,Fiji,76.8,0.0,0.052,45.117132
3156,-16.783,179.199666666667,Pacific,Central Indo-Pacific,Fiji,Fiji,6291.57,0.0,0.0,41.400476
3157,-16.7796666666667,179.929833333333,Pacific,Central Indo-Pacific,Fiji,Fiji,1735.0,2.0,0.047,46.245505
3158,-16.778,179.947833333333,Pacific,Central Indo-Pacific,Fiji,Fiji,2620.37,2.0,0.0,46.245505
